Joe Volk	Newsmaker	0	0	0	0	1	0
Russell McMurry	None	1	0	0	0	0	0
Georgians Together	Democrat	0	0	1	1	0	0
Robert Hurt	Republican	0	0	1	2	4	0
Mike Prendergast	Republican	0	0	0	0	0	1
Aaron Lieberman	Democrat	0	0	0	1	0	0
Jay Carney	None	0	2	1	2	2	0
AntiNews.in	None	0	0	0	0	0	2
Alan Powell	Republican	0	1	0	0	0	0
People for the Ethical Treatment of Animals	None	0	0	2	0	0	0
Colin Van Ostern	Democrat	0	0	0	2	0	0
Ali Velshi	Journalist	0	0	0	0	0	0
Paul Summers	None	0	1	0	0	0	0
Heidi Group	None	1	0	0	0	0	0
Viral Politics US	None	0	0	0	0	0	1
Mike McFadden	Republican	0	0	0	0	1	0
Derrick Crowe	Democrat	1	0	0	0	0	0
Choose: New Jersey	None	1	0	0	0	0	0
Pat Boone	None	0	0	0	0	1	2
Food & Water Watch	Organization	0	1	0	0	0	0
Liz Krueger	Democrat	0	0	1	0	0	0
Bloggers	None	8	18	24	53	224	391
Jack Hanna	None	0	1	0	0	0	0
Teresa Ghilarducci	None	0	0	1	0	0	0
Erica Smith	Democrat	0	0	2	0	1	0
Wisconsin Humane Society	Organization	0	1	0	0	0	0
Karina Wood	Organization	1	0	0	0	0	0
Steve Brown	Republican	0	0	1	0	1	0
Tony Kurtz	Republican	0	1	0	0	0	0
Rob Astorino	Republican	0	0	1	0	2	0
Julian Assange	None	0	0	1	0	0	0
Basic Rights Oregon	Democrat	0	0	0	0	1	0
Deborah Kafoury	None	0	1	0	0	0	0
Mark Robinson	Republican	0	0	0	1	1	0
Lee Holloway	None	0	1	0	1	2	1
Duey Stroebel	Republican	0	1	1	1	1	0
Greg Hauenstein	None	0	0	0	0	1	0
Uspoln Website	None	0	0	0	0	0	4
Al Cardenas	Republican	0	0	0	0	1	0
Democratic Party of Virginia	Democrat	0	3	1	2	2	0
Jos� Oliva	Republican	0	0	1	0	0	0
Kelly Smits	Journalist	0	0	0	0	0	0
Vincent Barrella	Independent	0	1	0	0	0	0
Ted Ferrioli	Republican	0	0	1	0	0	0
Jean Schmidt	Republican	0	0	0	0	1	0
Brad Avakian	State official	0	1	0	0	1	0
Kathie Glass	Libertarian	0	0	0	0	0	2
Chris Devaney	Republican	0	0	1	0	0	0
Bobby Jindal	Republican	1	4	4	0	1	0
Sherill Sellman	None	0	0	0	0	0	1
Pete Sessions	Republican	0	0	1	1	0	0
Vicki Saporta	Activist	0	0	1	0	0	0
Nicholas Gorham	Republican	1	0	0	0	0	0
David Wyss	None	1	0	0	0	0	0
LondonWebNews.com	None	0	0	0	0	0	1
Kendra Yarbrough Camarena	Democrat	0	0	0	1	0	0
Eric Eikenberg	Republican	0	0	0	0	0	0
Bill Haslam	Republican	1	0	1	0	1	0
Truth Examiner	None	0	1	0	0	0	0
Tina Rosenberg	Columnist	0	0	0	1	0	0
Martin Kiar	Democrat	1	0	0	0	0	0
Jennifer Carroll Foy	Democrat	0	0	1	0	0	0
Eugene DePasquale	Democrat	0	1	0	0	0	0
Family Forward Oregon	Organization	0	1	0	0	0	0
Kevin Graham	None	0	0	0	1	0	0
Debbie Mayfield	Republican	0	1	0	0	0	0
Heidi Scheuermann	Republican	0	0	1	0	0	0
Citizens for a Strong America	None	0	0	0	0	0	1
C�sar Blanco	Democrat	0	0	0	0	0	0
Georgia politicians	None	0	0	0	1	0	0
Rick Green	Republican	0	0	1	0	1	0
Josh Trevi�o	Republican	0	1	0	0	0	0
The Accountability Project	None	0	0	1	0	0	0
Florida Department of Corrections worker	None	0	1	0	0	0	0
Shelia Stubbs	Democrat	1	0	1	0	0	0
Tom Suozzi	Democrat	0	0	1	0	0	1
Jim Oberweis	Republican	0	0	0	0	1	0
Tucker Carlson	None	0	1	1	4	9	7
Duty and Honor	Democrat	0	0	1	0	0	0
Linda Finn	Democrat	0	2	1	0	0	0
Jimmie Massie	Republican	0	0	0	1	0	0
Rick Baker	None	1	1	1	1	1	0
AFL-CIO	None	1	0	3	1	0	0
Campaign to Defend America	None	1	2	0	0	1	0
Barry Bone	None	1	0	0	0	0	0
Adriano Espaillat	Democrat	0	0	1	0	0	0
Jake Tapper	Journalist	3	1	0	1	0	0
Mark Sanford	Republican	1	0	0	0	2	0
Kedron Bardwell	None	0	1	0	0	0	0
Coalition To Save Memorial Hospital Birthing Center	None	0	0	0	0	1	0
American Civil Liberties Union of New Jersey	None	0	0	0	0	0	0
Daniel McKee	Democrat	0	2	1	0	0	0
H204TEXAS PAC	None	0	0	1	0	0	0
Ann Lininger	None	0	0	0	0	1	0
Scott Dawson	Republican	0	0	0	1	0	0
One Nation PAC	None	0	0	0	2	0	0
Anthony Rogers	Republican	0	0	0	0	1	0
Jeffrey Grybowski	Business leader	0	1	0	0	0	0
Richard Shelby	Republican	0	0	0	0	1	0
Daily USA Update	None	0	0	0	0	0	1
Tim Ziemer	None	0	1	0	0	0	0
Xi Jinping	None	0	0	0	1	0	0
Jennifer Konfrst	Democrat	1	0	0	0	0	0
Tom Mechler	Republican	0	0	1	0	0	0
Obama's heckler	None	0	0	0	1	0	0
Jane Timken	Republican	0	0	1	0	0	0
Steve Rothman	Democrat	1	1	0	1	2	1
Accountability in Government	None	1	0	0	0	0	0
Sally Bethea	None	0	1	0	0	0	0
William Johnson	Organization	0	0	0	0	0	1
Sean Duffy	Republican	0	2	8	6	3	3
John Hickenlooper	Democrat	1	1	1	0	0	0
Loretta Weinberg	Democrat	3	1	0	1	2	0
Penny Pritzker	Democrat	0	1	0	0	0	0
Corey Hebert	Democrat	0	1	0	0	0	0
John Ratcliffe	Republican	0	0	0	0	1	0
Ed Fallone	None	0	1	0	0	1	0
Jim Jordan	Republican	2	3	3	1	0	0
Andrew Koenig	Republican	0	1	0	1	0	0
Dale Earnhardt Jr.	None	1	0	0	0	0	0
Carol Miller	Republican	0	2	1	0	0	0
Jeff Weaver	Democrat	0	0	0	0	1	0
LGBT Progress	Organization	0	0	0	1	0	0
Realtime Politics	None	0	0	0	0	1	0
Ginny Burdick	Democrat	1	0	0	0	0	0
Andy Gardiner	Republican	0	0	0	0	1	0
Melissa Melendez	Republican	0	0	0	1	1	0
TheNewYorkEvening.com	None	0	0	0	0	0	2
J.B. Van Hollen	Republican	0	1	0	0	0	0
Dan Kapanke	Republican	0	0	0	0	0	2
SEIU, District 1199	Newsmaker	0	0	0	0	0	0
David Canon	Newsmaker	0	1	0	0	0	0
Florida Democratic Party	Democrat	4	7	10	5	4	3
Mark Sharpe	Republican	0	0	0	1	0	0
Jonathan Harris	Activist	0	1	0	0	0	0
Anastasia Williams	Democrat	0	0	0	0	1	0
Jim Patterson	Republican	0	0	0	2	1	0
Robert Mujica	State official	1	0	0	0	0	0
Diane Black	Republican	1	0	0	0	0	0
Steve Crisafulli	Republican	0	1	1	0	0	0
Deborah Ross	Democrat	1	0	3	0	0	0
Anne Goodman	None	1	0	0	0	0	0
Eric Swalwell	Democrat	0	1	2	0	0	0
American Bridge 21st Century	Democrat	1	3	0	2	1	0
George Lavender	Republican	0	1	0	0	0	0
Pat Cipollone	Republican	0	0	0	0	1	0
David Toscano	Democrat	1	0	0	0	0	0
Bill Richardson	Democrat	2	8	3	1	2	1
Matt Caldwell	Republican	0	0	1	0	1	0
Sam Stein	Journalist	0	1	0	0	0	0
Oregon Lottery	Organization	0	0	1	0	0	1
ClearPath Action Fund	Republican	0	0	0	1	0	0
Orrin Hatch	Republican	1	0	1	2	0	0
Ralph Northam	Democrat	2	2	1	0	1	0
Maxey Scherr	Democrat	0	1	0	0	0	0
Wisconsin Education Association Council	Organization	0	0	0	0	1	0
Glenn Greenwald	Journalist	0	1	0	0	0	0
Knute Buehler	Republican	0	0	0	0	0	0
Texas Department of Transportation	None	0	0	0	1	0	0
Dale Peterson	Republican	0	0	1	1	0	0
Oregon Citizens Lobby	Organization	0	0	0	0	1	0
Michael Ellis	Republican	0	0	0	0	0	0
Charlie Justice	Democrat	2	0	1	0	0	1
Arne Duncan	Democrat	0	2	1	1	2	0
Romney allies	None	0	0	1	0	0	0
Meghan McCain	Talk show host	0	0	1	0	0	0
Ted Strickland	Democrat	1	4	7	2	6	1
Culinary Workers Union	Labor leader	0	1	0	0	0	0
Dan Ramos	Democrat	0	1	1	0	1	0
Bob Schieffer	Journalist	1	0	0	0	1	0
Phil Burress	Republican	0	0	1	0	0	0
Education Action Group	Organization	0	0	0	0	0	1
Debra Lehrmann	Republican	0	0	0	0	1	0
Oregon Education Association	None	0	1	0	0	0	0
Campaign for America's Future	Democrat	0	0	0	0	0	1
Cliff Stearns	Republican	1	1	2	0	0	0
Sam Johnson	Republican	0	0	1	0	0	0
James Inhofe	Republican	0	1	0	0	1	0
Chris Kennedy	Democrat	1	0	0	0	1	0
The Blaze	None	0	0	0	0	0	0
AFSCME People	None	0	1	1	0	0	0
Kyrsten Sinema	Democrat	0	1	2	0	0	0
Mike Scott	Republican	1	0	0	0	0	0
Ax The Bev Tax	None	0	0	0	0	0	1
Tim Sheehy	Business leader	1	0	0	0	0	0
Conservative-Daily	Organization	0	0	0	0	0	1
Vietnam Veterans Against John McCain	None	0	0	0	0	0	1
Fact Check Florida	Democrat	0	0	0	0	0	1
Alexander Snitker	Libertarian	1	0	0	0	0	0
David Sciarra	None	0	1	0	0	1	0
J.B. Powell	Democrat	0	0	0	1	0	0
HalfwayPost.com	None	0	0	0	0	0	1
Michael Rosen	None	0	0	0	1	0	0
Helio Melo	Democrat	0	0	0	0	1	1
Jack Reed	Democrat	3	1	2	1	0	0
Molly White	Republican	0	0	1	0	0	0
Ruth's List Florida	Organization	0	1	0	0	0	0
Mira Signer	Organization	1	0	0	0	0	0
Nick Kahl	Democrat	0	0	0	0	0	0
Steve Mnuchin	None	0	0	1	0	1	0
Stacey Evans	Democrat	1	2	1	0	0	0
Dan Boren	Democrat	0	0	1	0	0	0
Bishop Thomas Tobin	None	0	0	0	0	2	0
Jean Evans	Republican	0	0	1	1	0	0
Roger Goodell	None	1	1	0	0	0	0
Citizens for Lower Taxes and a Stronger Economy	None	1	0	2	1	0	1
Edward Cooney	Democrat	0	0	0	0	0	0
Marc Katz	Democrat	0	1	0	0	0	0
Rachel Maddow	None	5	6	4	6	7	1
Georgia Department of Transportation	Organization	2	0	0	0	2	0
Brad Schimel	Republican	1	0	2	1	2	1
Friends of Democracy	None	0	0	0	1	0	0
Oregon Public Employees Retirement System	None	0	0	0	0	0	0
60 Plus Association	None	0	0	0	2	1	1
Ted Lyon	Democrat	0	0	0	0	1	0
Rudy Giuliani	Republican	8	7	10	9	12	7
Impact America Action	Organization	0	0	1	0	0	0
Phil Ting	Democrat	0	0	0	0	1	0
John Barrasso	Republican	1	0	0	1	0	0
It's Still a Bad Idea	Organization	0	1	0	0	0	1
Alan Hays	Republican	1	0	0	2	1	0
John O'Bannon	Republican	0	0	0	0	1	0
Julia Sass Rubin	None	0	1	0	0	0	0
Van Wanggaard	Republican	1	1	1	1	2	0
Lee Leffingwell	Democrat	3	1	4	1	0	0
Sheryl Cole	Democrat	0	0	0	1	0	0
Wolf Blitzer	None	1	1	0	0	0	0
Multnomah County Library Foundation	Organization	0	0	0	0	1	0
Martha McSally	Republican	0	0	1	5	3	1
Stacy White	Republican	0	0	1	0	0	0
Merry Marwig	Democrat	0	0	0	0	0	0
Huey Rey Fischer	Democrat	0	1	0	0	0	0
Michael Knowles	Talk show host	0	0	0	0	1	0
Candace Owens	Republican	0	0	0	3	5	0
Reclaim America PAC	Republican	0	0	1	0	0	0
Bill McCollum	Republican	3	0	2	2	1	1
Chris Koster	Democrat	1	3	2	0	0	0
Libertarian National Committee	Libertarian	0	1	1	0	0	0
Kelda Helen Roys	Democrat	2	2	2	2	2	1
Jeff Greene	Democrat	0	1	3	4	1	0
Raul Labrador	Republican	0	0	1	1	1	1
State Public Service Announcement	None	0	1	0	0	0	0
Wisconsin Family Action	None	1	0	0	0	0	0
Ertharin Cousin	None	0	0	1	0	0	0
Larry Taylor	Republican	0	0	0	0	0	0
Oregon Healthy Kids	None	0	1	0	0	0	0
Minka Kelly	Newsmaker	0	0	1	0	0	0
House Republican staff	Republican	0	0	0	0	0	0
Mike Pence	Republican	5	7	18	11	23	2
Freedom and Responsibility PAC	Organization	0	0	0	1	0	0
Carol Morgan	Democrat	1	0	0	0	0	0
Brook Hines	Democrat	0	0	0	1	0	0
Vernon Keenan	None	1	0	0	0	0	0
West Virginia Democratic Party	Democrat	1	1	2	1	0	0
Common Sense Kids Action	None	0	1	0	0	0	0
Patrick Gallivan	Republican	0	1	0	0	0	0
Broward County Medical Association	Organization	1	0	0	0	0	0
Drew Ferguson	Republican	0	0	1	0	0	0
Liberty Counsel	None	0	0	0	1	0	1
Brad Blakeman	Republican	0	1	0	0	0	0
Antonio Sabato Jr.	None	0	0	0	0	0	1
TheMiamiGazette.com	None	0	0	0	0	0	1
Online commentators	None	0	0	0	0	0	0
Gordon Quan	Democrat	0	0	1	0	0	0
Coalition for Public Schools	Organization	0	0	0	0	0	0
David French	None	0	0	0	0	0	0
Roy Zimmerman	Activist	0	0	1	0	0	0
Chuck Baldwin	Republican	0	0	0	0	0	1
George Packer	None	0	0	0	1	0	0
David Axelrod	Democrat	2	7	6	2	1	0
Martha Laning	Democrat	0	1	0	0	0	0
GayDonna Vandergriff	Republican	0	0	0	0	1	0
Bruce Braley	Democrat	0	1	0	0	2	0
Steve Stockman	Republican	0	0	0	1	3	1
Environmental Protection Agency	None	0	0	1	0	0	0
Adan Ballesteros	Democrat	0	0	0	1	0	0
Louise Slaughter	Democrat	2	1	0	1	0	0
Democratic National Committee	Democrat	7	8	12	9	2	0
Donny Deutsch	None	0	0	1	0	0	0
Ed FitzGerald	Democrat	1	1	0	1	1	0
Richard Morrison	Democrat	0	0	1	0	0	0
Mike Wise	None	0	1	0	0	0	0
Kenneth Block	Republican	1	3	2	0	3	0
Dinesh D'Souza	None	0	0	0	1	2	1
United for Care	Organization	0	1	0	1	0	0
Brian Schatz	Democrat	0	0	1	0	0	0
Vincent "Buddy" Cianci	Independent	1	2	1	0	2	1
Focus on the Family	Organization	0	0	0	1	0	0
Now8News.com	None	0	0	0	0	0	1
John Taylor 2	Business leader	1	0	0	0	0	0
Chris Riley	Republican	1	0	0	0	0	0
Dan Saltzman	Democrat	1	0	0	0	0	0
Saxby Chambliss	Republican	2	4	3	1	1	1
Ron Ramsey	Republican	0	0	0	0	2	1
Mark Brnovich	Republican	0	0	0	1	0	0
Mike Villarreal	Democrat	2	2	1	1	0	0
Lynn Westmoreland	Republican	3	0	3	1	1	0
AmericanJournalReview.com	None	0	0	0	1	1	0
National Partnership for Women & Families	Organization	1	0	0	0	0	0
Harry Reid	Democrat	2	7	3	4	5	3
Eva Marie Mancuso	State official	0	0	1	0	0	0
Kim Reynolds	Republican	1	3	0	0	0	0
Sarah Ponder	Democrat	0	1	0	0	0	0
Democrats	Democrat	0	0	0	0	0	0
North Carolina Republican Party	Republican	0	1	0	4	3	1
Protect Oregon Driver Licenses	Organization	0	0	0	1	0	0
Urban Intellectuals	Democrat	0	0	0	0	0	1
Jeff Denham	Republican	0	0	1	0	1	0
Jeff Williams	Business leader	0	0	0	0	1	0
Ron Meyer	Republican	0	0	1	0	0	0
Bill Mitchell	Republican	1	0	0	0	0	0
Jan Crawford	Journalist	0	1	0	0	0	0
David Simpson	Republican	1	1	0	0	0	0
Pete Olson	Republican	0	0	0	0	0	1
Mark Harris	Democrat	0	2	0	0	0	0
Jon Ossoff	Democrat	0	3	2	1	0	0
Joseph Kyrillos	Republican	0	2	2	3	3	1
NY FOX News	None	0	0	0	0	0	1
Preserve America PAC	Republican	0	0	0	0	1	0
Patriotnetwork.one	None	0	0	0	0	1	0
Cory Booker	Democrat	10	11	4	2	6	0
Oregon Catalyst	Organization	0	0	0	0	1	0
Richard Irvin	Republican	0	0	0	1	0	0
Atlanta Police Foundation	None	1	0	0	0	0	0
Dean Obeidallah	Democrat	1	0	0	0	0	0
Mandela Barnes	Democrat	3	0	1	1	0	0
Brad Woodhouse	Democrat	0	0	0	0	1	0
Brian Kolfage	None	0	0	0	0	2	0
Senate Conservatives Fund	Republican	0	0	1	0	0	0
Corey Stewart	Republican	0	1	0	5	2	1
Seth Williams	Democrat	0	0	0	0	0	0
Frank White	Republican	0	0	0	0	1	0
Citizens United Political Victory Fund	Republican	1	1	0	0	0	0
Tammy Duckworth	Democrat	1	1	0	3	1	0
The Creative Resistance	Organization	0	1	0	0	0	0
Joy Behar	None	0	0	1	0	2	0
Ann Hudspeth	None	1	0	0	0	0	0
Bob Terry	None	0	0	0	0	1	0
Christopher Monckton	None	0	0	0	0	0	1
TheSeattleTribune.com	None	0	0	0	0	0	2
PuppetStringNews.com	None	0	0	0	2	1	4
Monica Wehby	Republican	1	0	0	0	3	0
Seth Magaziner	Democrat	1	1	0	0	0	0
Gil Cisneros	Democrat	0	0	0	1	0	0
Debbie Wasserman Schultz	Democrat	6	15	8	7	9	3
Dustin Inman Society	Organization	0	0	0	1	0	0
Ron Saunders	Democrat	0	1	0	0	0	0
Jennifer Shilling	Democrat	1	2	1	1	1	0
Kelly Ayotte	Republican	3	4	1	2	1	0
Cormick Lynch	Republican	0	0	1	0	0	0
Christopher Plante	Newsmaker	0	1	0	0	0	1
Matthew Birmingham	None	0	0	0	0	1	0
Pat Roberts	Republican	1	0	0	1	1	0
Janet Napolitano	Democrat	0	1	1	1	0	1
Sean Casten	Democrat	0	1	1	1	1	0
Debbie Dooley	Tea Party member	0	1	1	0	1	0
NAACP	Organization	1	1	0	0	0	0
Kari Lake	Republican	0	0	0	0	1	0
Larry Fedora	None	0	0	1	0	0	0
John Thune	Republican	0	1	1	0	0	1
Lauren Hitt	Democrat	0	0	0	0	0	0
Matthew Dowd	None	1	4	3	0	1	0
Joseph Fernandez	Democrat	0	0	0	0	1	0
Uber	None	0	1	1	0	0	0
Rick McAllister	None	0	0	1	0	0	0
John Roberts	None	0	0	1	0	0	0
Marisha Agana	Republican	0	0	0	1	0	0
Kate Brown	Democrat	1	0	0	1	0	0
Bill Galvano	Republican	0	0	1	0	0	0
Jos� Serrano	Democrat	0	1	0	0	0	0
Dave Hunt	Democrat	1	0	0	0	0	0
Bill Pascrell	Democrat	0	4	4	0	3	0
Al Sharpton	Democrat	0	1	1	2	1	0
Stan Watson	Democrat	0	0	0	0	0	0
John Padgett	Republican	1	0	0	0	0	0
James Carr	Libertarian	1	0	0	0	0	0
Ellen Freidin	Newsmaker	0	1	0	0	0	0
Carol Shea-Porter	Democrat	1	1	1	1	0	0
Bling News	None	0	0	0	0	0	1
Anthony Brindisi	Democrat	0	0	0	0	1	0
Paul Hirschbiel	Democrat	0	0	0	0	0	1
Michael Edmondson	Democrat	0	0	0	0	0	0
Colin Kaepernick	None	0	0	0	0	1	0
Rod Monroe	Democrat	0	0	0	0	2	0
Mark Udall	Democrat	1	0	1	0	0	0
StGeorgeGazette.com	None	0	0	0	0	0	1
Jim Doyle	Democrat	0	1	1	1	1	0
If You Only News	None	0	0	0	0	0	1
Sander Levin	Democrat	0	1	0	0	0	0
Howard Simon	Activist	0	0	0	0	0	0
Wall Street Journal editorial page	None	0	0	1	0	0	0
Rebecca Bradley	None	0	1	0	0	1	0
Andy Biggs	Republican	0	0	0	0	2	0
Eric Toney	Republican	1	1	0	0	1	0
NH AFL-CIO	Organization	0	0	0	0	1	0
Newstarget	None	0	0	0	1	0	0
Linda Koop	Republican	0	1	0	0	0	0
Joni Ernst	Republican	1	3	4	2	2	0
Wes Riddle	Republican	0	0	0	0	2	0
Marco Rubio	Republican	21	38	34	39	29	5
Roberto DaSilva	Democrat	0	1	0	1	0	0
Christian Broadcasting Network	Organization	0	0	0	0	0	0
Paul Bettencourt	Republican	1	1	0	0	0	0
Colorado Health Institute	None	0	1	0	0	0	0
Tom Pauken	Republican	0	0	0	1	0	0
Ed Whitacre	None	0	0	1	0	0	0
Georgia Farm Bureau	Organization	0	1	0	0	0	0
Iowans for Some Semblance of Christian Decency	None	0	0	0	0	1	0
Dick Armey	Republican	0	0	1	0	2	0
Jon Husted	Republican	1	2	1	0	2	1
Wayne Goodwin	Democrat	0	1	0	0	0	0
Mark Neumann	Republican	1	2	1	2	4	1
Albio Sires	Democrat	0	1	0	0	0	0
Don Balfour	Republican	1	2	0	0	0	0
Robert Hagan	Democrat	0	1	2	0	0	0
William Howell	Republican	2	0	0	0	0	1
Thomas Melsheimer	Democrat	0	0	0	1	0	0
Debbie Mucarsel-Powell	Democrat	0	0	2	0	0	0
Mary Norwood	Independent	1	0	0	0	0	0
Sam Olens	Republican	2	1	1	0	1	0
Dave McCormick	Republican	0	1	0	1	1	0
Howard Schultz	None	0	1	0	1	0	0
Paul Bedard	Republican	0	0	0	1	0	0
Stand For Children Tennessee	None	1	0	0	0	0	0
Robert Uithoven	Republican	0	0	1	0	0	0
Ron Castorina, Jr.	Republican	0	0	0	0	0	1
Nicolle Wallace	Journalist	0	0	0	0	0	1
Metro	None	0	0	0	0	0	0
Senate Leadership Fund	Republican	0	2	2	7	0	0
Oregon Republican Party	Organization	0	0	0	1	1	0
Ohio Republican Party	Republican	1	1	3	2	2	0
John Fetterman	Democrat	1	0	0	0	0	0
Wisconsin Freedom Alliance	None	0	1	0	0	0	0
Don Lemon	Journalist	1	1	0	1	1	0
Kevin Downing	None	0	0	0	0	0	1
Jason Brodeur	Republican	0	0	0	0	1	0
Republican Jewish Coalition	Republican	0	2	0	0	0	0
Joan Garner	Democrat	0	0	0	0	0	0
Russia Today	None	0	0	1	0	0	0
Survival International	None	0	0	0	1	0	0
Tim Scott	Republican	0	1	0	1	1	0
Americans For Prosperity North Carolina chapter	Organization	0	0	1	0	0	0
BlackInsuranceNews.com	None	0	0	0	0	0	1
Americans United for Change	None	0	1	4	1	4	0
Newsmax	None	0	1	0	0	0	0
Robert Barber	Newsmaker	0	0	0	0	1	0
Healthy Kids	 Healthy PortlandOrganization	0	0	0	0	0	0
Erin Marie Olszewski	None	0	0	1	0	0	1
Fair Districts Florida	Organization	1	0	0	0	0	0
Steve Bullock	Democrat	0	1	0	1	0	0
Jeff Duncan	Republican	0	0	0	0	1	0
Dianne Feinstein	Democrat	0	4	1	1	2	0
Charles Schumer	Democrat	3	6	4	5	5	1
Richard Licht	Democrat	2	0	0	0	0	0
Illinois Family Institute	None	0	0	0	0	1	0
Eric Hovde	Republican	0	0	3	2	3	0
Brendan Boyle	Democrat	0	0	0	0	1	0
Alexander Vindman	None	0	0	0	0	0	0
Liz Cheney	Republican	0	1	0	0	1	1
Jeannette Vaught	None	0	0	0	0	1	0
Kitty Boitnott	None	1	1	0	0	1	0
Patrick Moore	None	0	0	0	1	0	0
Marc Kasowitz	None	0	0	0	0	0	0
National Taxpayers Union	None	0	0	2	0	1	0
Enough Already Wisconsin	 Inc.None	0	0	0	0	1	0
Mark Levin	Talk show host	0	0	0	1	0	0
Clackamas County Commission	None	0	0	0	0	1	0
Mike McIntyre	Democrat	0	0	0	0	0	0
Jeremy Schaap	None	0	0	0	0	1	0
Ken Mercer	Republican	0	0	0	1	0	0
Evan Longoria	None	0	0	0	0	0	1
Anti-Defamation League	None	0	0	1	0	0	0
Nova magazine	None	0	0	0	0	0	1
Ricardo Lara	Democrat	0	0	1	0	0	0
Jon Hoadley	Democrat	0	1	0	0	0	0
Rod Blum	Republican	0	0	1	0	0	0
Kurt Schaefer	Republican	0	0	0	1	0	0
Lee Zeldin	Republican	1	1	0	0	0	0
John Legend	None	0	1	0	0	0	0
Earnell Lucas	Democrat	0	0	0	0	0	0
Florida Strong	None	0	0	0	1	0	0
Young	 Gifted and Black CoalitionActivist	0	0	1	0	0	0
Lisa Boothe	Republican	0	0	0	1	0	0
Maurice Ferre	Democrat	1	0	1	1	0	0
Cody Smith	Republican	0	1	1	0	0	0
Georgia Craft Brewers Guild	None	0	1	0	0	0	0
Cynthia Lummis	Republican	0	1	0	0	0	1
Black Lives Matter	Organization	0	0	0	0	1	0
Georgia Voice	None	1	0	0	0	0	0
Oklahoma Council of Public Affairs	Republican	0	0	0	1	0	0
Randy Feenstra	Republican	1	0	1	0	0	0
Jane Harman	Democrat	0	0	0	0	1	0
Florida Police Benevolent Association	None	0	0	0	1	0	0
Brett Smiley	Democrat	1	1	0	0	0	0
Sabino "Pio" Renteria	None	0	0	0	1	0	0
BillHislam.com	None	0	0	0	0	0	1
Don Blankenship	Republican	0	0	0	1	1	1
Ghazala Hashmi	Democrat	0	0	0	0	0	0
Donna Howard	Democrat	5	3	1	1	0	0
Jeff Chapman	Republican	1	0	0	0	0	0
Lois Frankel	Democrat	0	0	0	2	0	1
Josh Kaul	Democrat	1	0	0	0	0	0
Tim Grendell	Republican	1	0	0	0	1	0
Marjorie Sanfilippo	None	0	0	1	0	0	0
Sonji Jacobs	Democrat	1	0	0	0	0	0
Terral Smith	Republican	0	0	1	0	0	0
Vance Smith	Republican	1	0	0	0	0	0
Penn Progress	Organization	0	0	0	0	1	0
Steve West	Republican	0	0	0	1	0	0
Reps. Keith Rothfus, Mike Kelly and Bill Shuster	Republican	0	0	0	1	0	0
Will Herring	None	0	1	0	0	0	0
Jeff Atwater	Republican	0	1	1	0	1	0
Jim Bohl	None	0	0	1	1	0	0
Donald McEachin	Democrat	1	0	0	0	1	0
Alex Wan	Democrat	0	0	1	0	0	0
Mark Born	Republican	1	0	1	0	1	0
David Suetterlein	Republican	0	0	0	1	0	0
Pete Snyder	Republican	0	0	1	0	2	0
Dana Young	Republican	0	0	2	0	0	0
James Cenerini	Labor leader	0	0	1	0	0	0
Richard Franklin III	Democrat	0	0	0	1	0	0
USA Freedom Fund	Republican	0	1	0	0	0	0
Center for Individual Freedom	Organization	0	0	1	0	0	0
Huma Abedin	Democrat	0	0	0	0	0	0
Ross Douthat	None	1	0	0	0	0	0
Patients First	None	0	0	0	1	0	0
Kal Penn	Democrat	0	1	0	0	0	0
Tom Ganley	Republican	1	1	0	1	0	0
Russian Embassy in Canada	None	0	0	0	0	0	1
Video for Atlanta Super Bowl bid presentation	None	0	0	1	0	0	0
Carl Bildt	None	0	1	0	0	0	0
Paul Babeu	Republican	0	0	0	1	0	0
Natasha Marcus	Democrat	0	0	1	1	0	0
Charles Odimgbe	State official	0	1	0	0	0	0
Alan Bates	Democrat	1	0	0	0	0	0
Elijah Cummings	Democrat	2	0	0	0	0	0
Arsalan Iftikhar	None	0	0	0	0	1	0
Nancy Pelosi	Democrat	6	7	15	12	10	4
Sameh Shoukry	None	0	0	0	0	1	0
Ohio Public Defender's Office	None	0	1	0	0	0	0
Clean Water Portland	Organization	0	0	0	0	1	0
John Hambrick	Republican	0	0	0	0	0	0
Adam Putnam	Republican	3	2	5	3	1	2
Democratic congressional leadership	Democrat	0	0	0	0	1	0
Peggy Noonan	Journalist	0	1	0	0	0	0
Glenn Hegar	Republican	1	1	1	0	1	0
Molly Gray	Democrat	0	0	0	0	1	0
Colorado Citizens for Accountable Government	None	0	0	0	0	0	2
E.J. Finocchio	Newsmaker	0	0	0	0	1	0
Chris Dodd	Democrat	2	3	3	0	0	0
Drew Brees	None	0	0	1	0	0	0
Maria Cantwell	Democrat	0	0	1	0	0	0
Christine Lagarde	None	0	0	1	0	0	0
Lanny Lancaster	Republican	0	0	0	0	0	1
Bruce Hanna	Republican	0	0	0	1	1	0
Scott Suder	Republican	0	0	0	0	0	1
Alliance for America's Future	Republican	0	0	1	0	0	0
Shenggen Fan	None	0	0	0	1	0	0
Dave Muntzel	Republican	0	0	1	0	0	0
Dennis Kucinich	Democrat	12	6	5	1	4	0
Arianna Huffington	None	0	3	2	0	0	0
Gil Kerlikowske	Democrat	0	0	1	0	0	0
Michael Madigan	Democrat	0	1	0	2	0	0
